vehicle_id,departure_ts,departure_location,arrival_ts,arrival_location,distance_km,payload_kg
vehicle_5,2024-01-08 08:30:00,location_242,2024-01-08 15:00:00,location_17,142.0,7138.13
vehicle_18,2024-01-08 12:26:46,location_27,2024-01-08 19:00:00,location_17,69.0,6584.48
vehicle_33,2024-01-08 07:00:00,location_17,2024-01-08 17:30:00,location_99,62.0,3299.37
vehicle_35,2024-01-08 07:00:00,location_17,2024-01-08 15:14:20,location_211,38.0,3426.9
vehicle_0,2024-01-08 11:29:23,location_149,2024-01-08 15:00:00,location_17,82.0,4723.55
vehicle_20,2024-01-08 07:00:00,location_17,2024-01-08 10:00:04,location_167,20.0,800.0
vehicle_36,2024-01-08 11:00:00,location_259,2024-01-08 15:00:00,location_17,39.0,6458.84
vehicle_24,2024-01-08 14:39:12,location_198,2024-01-08 14:39:16,location_17,171.0,2487.55
vehicle_26,2024-01-08 07:00:00,location_17,2024-01-08 05:54:01,location_132,25.0,4686.76
vehicle_11,2024-01-08 07:00:00,location_17,2024-01-08 05:25:13,location_132,25.0,4686.76
vehicle_10,2024-01-08 07:00:00,location_17,2024-01-08 10:30:00,location_132,25.0,4686.76
vehicle_30,2024-01-08 09:03:05,location_121,2024-01-08 12:35:53,location_78,42.0,3196.44
vehicle_15,2024-01-08 04:30:00,location_17,2024-01-08 08:34:48,location_167,115.0,768.5
vehicle_26,2024-01-08 09:02:10,location_28,2024-01-08 15:16:25,location_17,168.0,4838.13
vehicle_7,2024-01-08 12:10:56,location_148,2024-01-08 16:51:12,location_32,65.0,6151.74
vehicle_22,2024-01-08 04:30:00,location_17,2024-01-09 14:37:45,location_299,75.0,5240.58
vehicle_3,2024-01-08 04:30:00,location_17,2024-01-08 12:48:56,location_299,75.0,5409.54
vehicle_27,2024-01-08 07:00:00,location_17,2024-01-08 07:17:30,location_52,25.0,2369.16
vehicle_33,2024-01-08 07:00:00,location_17,2024-01-08 12:21:57,location_197,52.0,744.66
vehicle_14,2024-01-08 08:00:00,location_214,2024-01-08 12:43:01,location_17,83.0,6878.55
vehicle_21,2024-01-08 04:30:00,location_17,2024-01-08 08:44:34,location_99,64.0,2613.36
vehicle_12,2024-01-08 07:29:51,location_209,2024-01-08 15:00:00,location_17,144.0,4797.22
vehicle_20,2024-01-08 10:30:44,location_149,2024-01-08 12:51:12,location_17,82.0,6085.57
vehicle_10,2024-01-08 14:52:35,location_292,2024-01-08 16:00:00,location_17,63.0,6116.56
vehicle_22,2024-01-08 04:30:00,location_17,2024-01-08 08:49:34,location_182,64.0,5004.69
vehicle_3,2024-01-08 07:56:22,location_259,2024-01-08 10:30:35,location_17,52.0,1645.98
vehicle_23,2024-01-08 15:45:47,location_259,2024-01-08 19:00:00,location_17,52.0,2705.01
vehicle_11,2024-01-08 09:10:22,location_176,2024-01-08 11:15:07,location_17,171.0,6914.18
vehicle_25,2024-01-08 11:29:35,location_85,2024-01-08 19:00:00,location_32,20.0,3461.86
vehicle_18,2024-01-08 06:53:57,location_25,2024-01-08 08:32:21,location_17,26.0,7902.47
vehicle_6,2024-01-08 06:59:30,location_25,2024-01-08 08:40:08,location_17,26.0,7256.46
vehicle_21,2024-01-08 12:52:34,location_25,2024-01-08 12:52:39,location_17,26.0,7256.46
vehicle_22,2024-01-08 10:43:56,location_25,2024-01-08 12:40:48,location_17,26.0,4751.66
vehicle_27,2024-01-08 07:00:00,location_17,2024-01-08 12:45:39,location_299,48.0,4800.0
vehicle_15,2024-01-08 10:29:18,location_163,2024-01-08 13:46:59,location_17,93.0,6993.5
vehicle_35,2024-01-08 09:50:27,location_214,2024-01-08 11:46:12,location_17,88.0,6018.01
vehicle_37,2024-01-08 09:00:00,location_107,2024-01-08 19:00:00,location_32,114.0,7461.03
vehicle_14,2024-01-09 04:30:00,location_17,2024-01-09 08:38:19,location_299,75.0,1834.68
vehicle_15,2024-01-09 15:02:26,location_167,2024-01-09 17:40:58,location_17,95.0,7143.28
vehicle_32,2024-01-09 07:00:00,location_17,2024-01-09 15:51:00,location_299,75.0,3349.35
vehicle_0,2024-01-09 07:00:00,location_17,2024-01-09 10:29:18,location_214,86.0,3444.2
vehicle_24,2024-01-09 07:00:00,location_17,2024-01-09 11:26:39,location_41,108.0,707.01
vehicle_8,2024-01-09 07:00:00,location_17,2024-01-09 05:49:00,location_182,2.0,0.0
vehicle_8,2024-01-09 07:00:00,location_17,2024-01-09 05:49:00,location_182,3.0,0.0
vehicle_15,2024-01-09 04:30:00,location_17,2024-01-09 14:30:00,location_255,51.0,4566.93
vehicle_26,2024-01-09 07:00:00,location_17,2024-01-09 06:54:39,location_238,165.0,3561.88
vehicle_20,2024-01-09 07:00:00,location_17,2024-01-09 06:55:12,location_297,157.0,4941.91
vehicle_13,2024-01-09 07:00:00,location_17,2024-01-09 06:23:36,location_54,28.0,3022.67
vehicle_8,2024-01-09 07:00:00,location_17,2024-01-09 05:49:05,location_182,4.0,581.69
vehicle_16,2024-01-09 04:42:57,location_292,2024-01-09 07:59:54,location_17,63.0,6755.18
vehicle_19,2024-01-09 06:25:00,location_292,2024-01-09 11:24:51,location_17,63.0,6020.77
vehicle_36,2024-01-09 08:30:00,location_292,2024-01-09 10:30:00,location_17,63.0,6755.18
vehicle_17,2024-01-09 07:17:18,location_292,2024-01-09 11:09:17,location_17,63.0,6755.18
vehicle_5,2024-01-09 09:04:00,location_292,2024-01-09 15:00:00,location_17,63.0,6542.3
vehicle_37,2024-01-09 04:30:00,location_32,2024-01-09 06:22:29,location_40,14.0,7665.31
vehicle_4,2024-01-09 04:30:00,location_17,2024-01-09 16:23:30,location_137,163.0,5172.42
vehicle_22,2024-01-09 05:00:00,location_17,2024-01-09 10:30:00,location_94,76.0,2094.42
vehicle_35,2024-01-09 07:00:00,location_17,2024-01-09 08:41:23,location_299,73.0,3944.97
vehicle_34,2024-01-09 09:30:00,location_242,2024-01-09 15:00:00,location_17,142.0,7138.13
vehicle_16,2024-01-09 07:00:00,location_17,2024-01-09 08:48:34,location_82,12.0,1298.07
vehicle_32,2024-01-09 08:15:50,location_242,2024-01-09 12:22:23,location_17,142.0,7138.13
vehicle_7,2024-01-09 04:30:00,location_32,2024-01-09 11:07:10,location_148,63.0,7357.29
vehicle_23,2024-01-09 12:00:00,location_27,2024-01-09 19:00:00,location_17,69.0,6584.48
vehicle_27,2024-01-09 07:00:00,location_17,2024-01-09 14:30:00,location_182,55.0,4810.79
vehicle_19,2024-01-09 07:00:00,location_17,2024-01-09 12:48:00,location_182,55.0,3887.01
vehicle_29,2024-01-09 07:00:00,location_17,2024-01-09 06:25:26,location_238,165.0,3667.58
vehicle_33,2024-01-09 07:00:00,location_17,2024-01-09 14:15:00,location_3,81.0,3628.58
vehicle_16,2024-01-09 07:00:00,location_17,2024-01-09 11:54:47,location_99,64.0,1655.74
vehicle_22,2024-01-09 09:46:09,location_214,2024-01-09 12:48:31,location_17,84.0,6746.43
vehicle_14,2024-01-09 09:45:45,location_214,2024-01-09 13:03:32,location_17,84.0,6746.43
vehicle_35,2024-01-09 11:47:24,location_259,2024-01-09 14:34:09,location_17,39.0,6458.84
vehicle_10,2024-01-09 07:00:00,location_17,2024-01-09 09:03:32,location_255,53.0,4871.36
vehicle_8,2024-01-09 07:00:00,location_17,2024-01-09 04:48:20,location_182,47.0,3267.59
vehicle_0,2024-01-09 07:00:00,location_17,2024-01-09 06:28:45,location_182,56.0,3576.76
vehicle_13,2024-01-09 07:00:00,location_17,2024-01-09 11:20:00,location_41,135.0,1679.8
vehicle_21,2024-01-09 04:30:00,location_17,2024-01-09 06:58:34,location_131,92.0,1234.07
vehicle_9,2024-01-09 04:30:00,location_17,2024-01-09 08:40:05,location_252,100.0,1148.03
vehicle_3,2024-01-09 04:30:00,location_17,2024-01-09 06:33:01,location_188,6.0,1089.62
vehicle_7,2024-01-09 04:30:00,location_32,2024-01-09 06:08:24,location_40,14.0,4516.94
vehicle_23,2024-01-09 04:30:00,location_17,2024-01-09 11:00:00,location_27,68.0,6125.89
vehicle_28,2024-01-09 07:00:00,location_17,2024-01-09 13:00:00,location_94,75.0,3002.63
vehicle_18,2024-01-09 07:30:00,location_200,2024-01-09 09:58:30,location_17,14.0,7685.81
vehicle_5,2024-01-09 07:00:00,location_17,2024-01-09 05:30:00,location_66,140.0,5955.84
vehicle_24,2024-01-09 07:00:00,location_17,2024-01-09 11:26:43,location_134,146.0,1240.69
vehicle_16,2024-01-09 07:00:00,location_17,2024-01-09 11:06:16,location_197,1.0,28.61
vehicle_12,2024-01-09 07:00:00,location_17,2024-01-09 09:04:32,location_147,172.0,6455.3
vehicle_25,2024-01-09 04:30:00,location_32,2024-01-09 07:20:07,location_195,65.0,7266.06
vehicle_10,2024-01-09 07:00:00,location_17,2024-01-09 12:00:00,location_167,105.0,4878.23
vehicle_11,2024-01-09 10:10:00,location_28,2024-01-09 14:37:22,location_17,170.0,4301.35
vehicle_17,2024-01-09 07:00:00,location_17,2024-01-09 14:01:33,location_99,62.0,3119.92
vehicle_26,2024-01-09 09:57:50,location_176,2024-01-09 13:21:43,location_17,168.0,7951.31
vehicle_23,2024-01-09 04:30:00,location_17,2024-01-09 06:46:23,location_108,57.0,2252.79
vehicle_36,2024-01-09 07:00:00,location_17,2024-01-09 12:00:00,location_247,10.0,506.32
vehicle_34,2024-01-09 07:00:00,location_17,2024-01-09 09:30:00,location_147,172.0,5531.81
vehicle_6,2024-01-09 04:30:00,location_17,2024-01-09 09:41:15,location_7,234.0,1377.95
vehicle_3,2024-01-09 12:21:31,location_25,2024-01-09 17:36:13,location_17,26.0,7707.98
vehicle_22,2024-01-09 04:30:00,location_17,2024-01-09 06:39:27,location_197,49.0,815.38
vehicle_6,2024-01-09 14:00:00,location_167,2024-01-09 18:00:00,location_17,107.0,5226.58
vehicle_36,2024-01-09 07:00:00,location_17,2024-01-09 07:00:00,location_132,25.0,4686.76
vehicle_11,2024-01-09 07:00:00,location_17,2024-01-09 05:39:36,location_132,25.0,4686.76
vehicle_28,2024-01-09 07:00:00,location_17,2024-01-09 07:47:02,location_132,25.0,4686.76
vehicle_20,2024-01-09 10:02:59,location_28,2024-01-09 14:01:19,location_17,170.0,3384.89
vehicle_12,2024-01-09 12:00:00,location_17,2024-01-09 14:00:00,location_140,7.0,4800.0
vehicle_29,2024-01-09 08:36:16,location_209,2024-01-09 14:21:03,location_17,144.0,5893.74
vehicle_21,2024-01-09 15:36:59,location_259,2024-01-09 16:47:18,location_17,52.0,3254.43
vehicle_4,2024-01-09 10:36:48,location_259,2024-01-09 12:49:31,location_17,52.0,2395.27
vehicle_21,2024-01-09 10:00:00,location_259,2024-01-09 19:00:00,location_17,52.0,2187.76
vehicle_3,2024-01-09 04:30:00,location_17,2024-01-09 10:29:10,location_182,64.0,5278.39
vehicle_33,2024-01-09 09:02:16,location_17,2024-01-09 09:57:59,location_234,50.0,26400.0
vehicle_27,2024-01-09 08:12:42,location_17,2024-01-09 10:01:19,location_182,55.0,26400.0
vehicle_9,2024-01-09 11:26:42,location_28,2024-01-09 18:25:30,location_17,168.0,4174.55
vehicle_7,2024-01-09 16:43:26,location_148,2024-01-09 16:43:44,location_32,65.0,6151.74
vehicle_30,2024-01-09 12:30:00,location_165,2024-01-09 15:00:00,location_78,86.0,4106.08
vehicle_30,2024-01-09 07:01:00,location_165,2024-01-09 11:01:30,location_78,86.0,4092.57
vehicle_25,2024-01-09 11:00:00,location_136,2024-01-09 19:00:00,location_32,30.0,964.01
vehicle_8,2024-01-09 07:36:00,location_292,2024-01-09 15:21:38,location_17,63.0,6549.4
vehicle_18,2024-01-09 18:49:08,location_214,2024-01-09 18:49:12,location_17,83.0,5567.88
vehicle_17,2024-01-09 15:00:00,location_197,2024-01-09 18:00:00,location_17,52.0,5675.0
vehicle_37,2024-01-09 08:00:00,location_107,2024-01-09 19:00:00,location_32,114.0,5139.82
vehicle_19,2024-01-09 12:00:00,location_182,2024-01-10 15:00:00,location_17,56.0,348.18
vehicle_6,2024-01-10 05:00:00,location_17,2024-01-10 11:19:57,location_259,39.0,1335.45
vehicle_3,2024-01-10 04:30:00,location_17,2024-01-10 07:31:21,location_299,75.0,1834.68
vehicle_36,2024-01-10 10:00:00,location_167,2024-01-10 15:00:00,location_17,94.0,5089.24
vehicle_14,2024-01-10 04:30:00,location_17,2024-01-10 07:45:41,location_219,76.0,5796.99
vehicle_10,2024-01-10 07:00:00,location_17,2024-01-10 12:00:00,location_120,19.0,3403.04
vehicle_26,2024-01-10 07:00:00,location_17,2024-01-10 08:45:56,location_297,157.0,5369.24
vehicle_16,2024-01-10 07:00:00,location_17,2024-01-10 08:12:48,location_82,12.0,3806.83
vehicle_32,2024-01-10 07:00:00,location_17,2024-01-10 15:54:00,location_299,75.0,3349.48
vehicle_13,2024-01-10 07:00:00,location_17,2024-01-10 13:30:00,location_214,86.0,3349.35
vehicle_4,2024-01-10 04:30:00,location_17,2024-01-10 13:38:02,location_259,39.0,1834.68
vehicle_17,2024-01-10 07:00:00,location_17,2024-01-10 16:00:00,location_259,43.0,4152.79
vehicle_18,2024-01-10 05:00:00,location_17,2024-01-10 14:29:11,location_299,75.0,1335.45
vehicle_25,2024-01-10 04:30:00,location_32,2024-01-10 04:50:01,location_62,7.0,5286.31
vehicle_27,2024-01-10 07:00:00,location_17,2024-01-10 16:19:19,location_99,60.0,3738.47
vehicle_5,2024-01-10 07:00:00,location_17,2024-01-10 05:31:00,location_137,161.0,6355.16
vehicle_5,2024-01-10 08:30:00,location_242,2024-01-10 15:00:00,location_17,142.0,7138.13
vehicle_29,2024-01-10 09:27:34,location_242,2024-01-10 13:24:26,location_17,142.0,7138.13
vehicle_22,2024-01-10 11:19:10,location_27,2024-01-10 17:26:17,location_17,69.0,6584.48
vehicle_17,2024-01-10 07:00:00,location_17,2024-01-10 09:47:00,location_182,55.0,4878.23
vehicle_35,2024-01-10 07:00:00,location_17,2024-01-10 11:30:00,location_182,55.0,4878.23
vehicle_11,2024-01-10 10:38:28,location_242,2024-01-10 15:33:14,location_17,142.0,7138.13
vehicle_12,2024-01-10 07:00:00,location_17,2024-01-10 10:50:54,location_182,55.0,2567.77
vehicle_4,2024-01-10 09:48:03,location_214,2024-01-10 12:06:59,location_17,84.0,6746.43
vehicle_14,2024-01-10 11:18:42,location_214,2024-01-10 13:54:31,location_17,84.0,6746.43
vehicle_3,2024-01-10 09:45:16,location_214,2024-01-10 12:06:57,location_17,84.0,6746.43
vehicle_8,2024-01-10 07:00:00,location_17,2024-01-10 05:30:16,location_238,165.0,3705.76
vehicle_20,2024-01-10 07:00:00,location_17,2024-01-10 04:59:28,location_297,157.0,5981.83
vehicle_27,2024-01-10 07:00:00,location_17,2024-01-10 08:05:15,location_182,55.0,4602.4
vehicle_16,2024-01-10 07:00:00,location_17,2024-01-10 12:58:30,location_99,62.0,3769.21
vehicle_34,2024-01-10 07:00:00,location_17,2024-01-10 05:35:38,location_289,87.0,3713.0
vehicle_32,2024-01-10 08:10:43,location_242,2024-01-10 12:14:59,location_17,142.0,6940.41
vehicle_21,2024-01-10 04:30:00,location_17,2024-01-10 12:41:40,location_259,39.0,4167.59
vehicle_19,2024-01-10 07:00:00,location_17,2024-01-10 10:16:15,location_292,64.0,2099.39
vehicle_3,2024-01-10 04:30:00,location_17,2024-01-10 14:00:43,location_214,83.0,4167.59
vehicle_37,2024-01-10 04:30:00,location_32,2024-01-10 07:27:47,location_282,26.0,8118.8
vehicle_0,2024-01-10 07:00:00,location_17,2024-01-10 09:50:00,location_182,55.0,4325.02
vehicle_29,2024-01-10 07:00:00,location_17,2024-01-10 07:08:16,location_41,134.0,5666.66
vehicle_4,2024-01-10 04:30:00,location_17,2024-01-10 08:20:52,location_182,64.0,3841.68
vehicle_12,2024-01-10 07:00:00,location_17,2024-01-10 06:42:36,location_234,50.0,4619.43
vehicle_34,2024-01-10 13:09:45,location_176,2024-01-10 13:09:48,location_17,168.0,7951.31
vehicle_11,2024-01-10 07:00:00,location_17,2024-01-10 09:12:23,location_127,166.0,813.33
vehicle_18,2024-01-10 04:30:00,location_17,2024-01-10 04:52:19,location_182,64.0,3598.52
vehicle_10,2024-01-10 07:00:00,location_17,2024-01-10 09:31:28,location_299,76.0,611.14
vehicle_7,2024-01-10 13:07:55,location_154,2024-01-10 15:14:34,location_32,27.0,2167.24
vehicle_0,2024-01-10 07:00:00,location_17,2024-01-10 06:30:59,location_269,24.0,4823.12
vehicle_36,2024-01-10 07:00:00,location_17,2024-01-10 09:01:00,location_167,100.0,611.14
vehicle_9,2024-01-10 04:30:00,location_17,2024-01-10 15:09:10,location_259,52.0,4946.6
vehicle_7,2024-01-10 04:30:00,location_32,2024-01-10 07:24:43,location_236,10.0,8027.24
vehicle_16,2024-01-10 04:41:57,location_292,2024-01-10 06:58:55,location_17,63.0,6858.69
vehicle_7,2024-01-10 04:30:00,location_32,2024-01-10 10:51:55,location_236,10.0,7371.02
vehicle_13,2024-01-10 07:00:00,location_17,2024-01-10 06:42:47,location_182,50.0,3250.62
vehicle_13,2024-01-10 07:00:00,location_17,2024-01-10 10:01:00,location_234,16.0,3967.33
vehicle_24,2024-01-10 07:00:00,location_17,2024-01-10 05:00:00,location_234,50.0,3993.99
vehicle_25,2024-01-10 08:16:04,location_266,2024-01-10 19:00:00,location_32,57.0,4146.62
vehicle_27,2024-01-10 09:32:39,location_182,2024-01-10 11:24:39,location_17,55.0,7319.34
vehicle_28,2024-01-10 07:00:00,location_17,2024-01-10 14:28:12,location_108,50.0,911.88
vehicle_10,2024-01-10 10:15:43,location_149,2024-01-10 15:00:00,location_17,82.0,5371.97
vehicle_21,2024-01-10 12:44:55,location_25,2024-01-10 16:43:40,location_17,26.0,7256.46
vehicle_18,2024-01-10 14:29:48,location_25,2024-01-10 14:38:40,location_17,26.0,6677.78
vehicle_33,2024-01-10 07:00:00,location_17,2024-01-10 17:44:12,location_99,34.0,3377.6
vehicle_33,2024-01-10 07:00:00,location_17,2024-01-10 16:52:52,location_99,28.0,534.85
vehicle_14,2024-01-10 04:30:00,location_17,2024-01-10 15:37:57,location_167,108.0,6125.89
vehicle_15,2024-01-10 04:30:00,location_17,2024-01-10 14:24:03,location_259,16.0,5240.66
vehicle_22,2024-01-10 04:30:00,location_17,2024-01-10 17:47:13,location_299,75.0,5465.99
vehicle_21,2024-01-10 04:30:00,location_17,2024-01-10 10:49:07,location_299,107.0,1162.28
vehicle_22,2024-01-10 04:30:00,location_17,2024-01-10 09:30:27,location_3,127.0,1042.71
vehicle_15,2024-01-10 04:30:00,location_17,2024-01-10 10:09:03,location_256,30.0,1367.76
vehicle_15,2024-01-10 04:30:00,location_17,2024-01-10 11:10:45,location_246,129.0,1050.95
vehicle_15,2024-01-10 04:30:00,location_17,2024-01-10 07:54:24,location_144,30.0,1380.69
vehicle_17,2024-01-10 10:30:00,location_182,2024-01-10 15:00:00,location_17,55.0,6130.78
vehicle_28,2024-01-10 07:00:00,location_17,2024-01-10 07:32:56,location_132,25.0,4686.76
vehicle_35,2024-01-10 07:00:00,location_17,2024-01-10 04:59:23,location_132,25.0,4686.76
vehicle_33,2024-01-10 07:00:00,location_17,2024-01-10 10:30:00,location_132,25.0,4686.76
vehicle_19,2024-01-10 11:26:43,location_292,2024-01-10 12:52:01,location_17,63.0,6102.37
vehicle_19,2024-01-10 05:06:00,location_292,2024-01-10 08:09:18,location_17,63.0,6102.37
vehicle_35,2024-01-10 07:10:12,location_292,2024-01-10 09:35:01,location_17,63.0,6102.37
vehicle_20,2024-01-10 09:26:00,location_292,2024-01-10 12:23:59,location_17,63.0,6102.37
vehicle_24,2024-01-10 09:00:00,location_231,2024-01-10 15:00:00,location_17,163.0,7975.82
vehicle_6,2024-01-10 04:30:00,location_17,2024-01-10 07:54:29,location_197,49.0,472.39
vehicle_23,2024-01-10 10:00:00,location_214,2024-01-10 19:00:00,location_17,83.0,5371.66
vehicle_28,2024-01-10 07:00:00,location_17,2024-01-10 14:28:45,location_299,48.0,4800.0
vehicle_8,2024-01-10 08:22:50,location_28,2024-01-10 13:30:41,location_17,80.0,0.0
vehicle_9,2024-01-10 11:00:00,location_259,2024-01-10 19:00:00,location_17,52.0,642.27
vehicle_23,2024-01-10 04:30:00,location_17,2024-01-10 08:09:05,location_182,64.0,3636.22
vehicle_26,2024-01-10 09:24:00,location_28,2024-01-10 15:36:42,location_17,168.0,4985.37
vehicle_30,2024-01-10 08:42:00,location_165,2024-01-10 11:54:25,location_78,86.0,4048.11
vehicle_30,2024-01-10 13:10:00,location_165,2024-01-10 17:00:00,location_78,86.0,3434.62
vehicle_37,2024-01-10 11:00:00,location_39,2024-01-10 19:00:00,location_32,85.0,2176.4
vehicle_0,2024-01-10 09:00:00,location_182,2024-01-10 15:00:00,location_17,57.0,348.18
vehicle_12,2024-01-10 07:19:00,location_234,2024-01-10 10:00:00,location_17,46.0,480.0
vehicle_8,2024-01-10 08:22:50,location_28,2024-01-10 13:30:41,location_17,90.0,2542.05
vehicle_21,2024-01-10 15:00:00,location_58,2024-01-10 15:30:00,location_17,13.0,1.0
vehicle_18,2024-01-11 04:30:00,location_17,2024-01-11 09:24:57,location_299,75.0,1834.68
vehicle_13,2024-01-11 07:00:00,location_17,2024-01-11 07:03:45,location_297,75.0,0.0
vehicle_26,2024-01-11 07:00:00,location_17,2024-01-11 09:06:28,location_297,67.0,0.0
vehicle_4,2024-01-11 04:30:00,location_17,2024-01-11 14:04:27,location_259,39.0,1834.68
vehicle_30,2024-01-11 06:00:00,location_78,2024-01-11 07:02:14,location_103,81.0,6235.79
vehicle_13,2024-01-11 07:00:00,location_17,2024-01-11 07:03:45,location_297,272.0,3437.48
vehicle_13,2024-01-11 07:00:00,location_17,2024-01-11 10:57:42,location_209,28.0,263.4
vehicle_26,2024-01-11 07:00:00,location_17,2024-01-11 09:06:28,location_297,10.0,0.0
vehicle_26,2024-01-11 07:00:00,location_17,2024-01-11 09:06:28,location_297,51.0,2143.69
vehicle_13,2024-01-11 07:00:00,location_17,2024-01-11 07:03:45,location_297,8.0,0.0
vehicle_13,2024-01-11 07:00:00,location_17,2024-01-11 07:03:45,location_297,43.0,0.0
vehicle_26,2024-01-11 07:00:00,location_17,2024-01-11 09:06:28,location_297,15.0,0.0
vehicle_13,2024-01-11 07:00:00,location_17,2024-01-11 07:03:45,location_297,32.0,0.0
vehicle_12,2024-01-11 07:00:00,location_17,2024-01-11 14:15:39,location_182,55.0,3913.57
vehicle_20,2024-01-11 09:03:48,location_28,2024-01-11 12:43:00,location_17,159.0,6224.63
vehicle_12,2024-01-11 07:00:00,location_17,2024-01-11 09:20:00,location_234,50.0,2853.44
vehicle_5,2024-01-11 07:00:00,location_17,2024-01-11 04:50:00,location_297,157.0,4779.06
vehicle_19,2024-01-11 07:00:00,location_17,2024-01-11 12:05:35,location_292,64.0,2099.39
